,online_order,book_table,rate,votes,location,rest_type,cuisines,cost,type,city
14135,0,1,4.1,410,19,6,1235,1500.0,4,8
14136,0,0,3.5,9,19,24,814,400.0,4,8
14137,0,0,3.7,45,19,24,1662,500.0,4,8
14138,0,0,3.4,7,19,24,814,1000.0,4,8
14139,0,0,3.5,43,19,24,1795,800.0,4,8
14141,1,0,3.6,399,19,24,1616,700.0,4,8
14142,0,0,3.6,196,19,24,50,600.0,4,8
14143,0,0,3.1,19,19,24,981,1600.0,4,8
14144,1,0,3.0,291,19,24,1662,550.0,4,8
14145,1,0,3.1,22,19,73,1949,300.0,4,8
14146,0,0,3.5,17,19,24,74,600.0,4,8
14147,1,0,3.3,136,19,24,441,700.0,4,8
14148,1,0,3.8,42,19,24,1962,700.0,4,8
14149,0,1,3.7,74,19,25,740,1500.0,4,8
14150,0,0,3.5,10,19,25,1597,1000.0,4,8
14151,0,0,3.6,33,19,24,782,500.0,4,8
14152,1,0,3.4,19,19,24,1597,700.0,4,8
14154,0,0,2.8,33,19,73,2280,300.0,4,8
14155,0,0,3.8,29,19,11,1076,100.0,4,8
14156,0,0,2.9,18,19,24,69,450.0,4,8
14157,0,0,2.8,38,19,24,1698,900.0,4,8
14158,0,0,4.0,135,19,20,592,400.0,4,8
14160,1,0,3.1,30,19,24,2232,700.0,4,8
14161,1,0,3.6,539,19,24,400,800.0,4,8
14162,1,0,3.6,81,19,24,83,350.0,4,8
14163,1,0,3.6,9,19,24,1672,550.0,4,8
14164,0,0,2.9,28,19,24,1732,550.0,4,8
14165,0,0,3.7,38,19,24,1662,500.0,4,8
14166,1,0,3.6,27,19,24,87,550.0,4,8
14167,1,0,2.8,48,19,24,694,1000.0,4,8
14168,1,0,3.0,11,19,24,2164,400.0,4,8
14169,0,0,3.9,117,19,16,550,700.0,4,8
14170,1,0,3.6,18,19,62,49,200.0,4,8
14171,1,0,3.6,216,19,24,1748,500.0,4,8
14172,1,0,3.4,10,19,73,1656,400.0,4,8
14173,0,0,3.5,11,19,24,2239,600.0,4,8
14174,0,0,3.9,39,19,16,661,650.0,4,8
14175,0,0,3.6,19,19,73,1432,400.0,4,8
14182,1,0,3.2,9,19,6,1214,1800.0,4,8
14183,0,0,3.7,56,19,24,2236,500.0,4,8
14184,0,0,3.2,6,19,73,2164,300.0,4,8
14194,1,0,3.4,23,19,24,2264,500.0,4,8
14196,1,1,3.8,490,19,24,351,500.0,4,8
14197,0,0,3.4,20,19,24,814,700.0,4,8
14198,1,0,3.6,14,19,24,1962,600.0,4,8
14199,0,0,3.1,10,19,24,86,700.0,4,8
14200,0,0,3.1,22,19,24,1949,1500.0,4,8
14201,0,0,3.2,9,19,62,50,250.0,4,8
14202,0,0,3.3,16,19,62,49,200.0,4,8
14204,0,0,3.5,12,19,24,1709,800.0,4,8
14205,0,0,3.0,7,19,6,1214,1000.0,4,8
14207,1,0,3.9,176,19,56,107,300.0,4,8
14208,0,0,3.2,4,19,24,1949,700.0,4,8
14209,0,0,3.4,11,19,24,2164,700.0,4,8
14210,0,0,3.3,6,19,6,1214,1000.0,4,8
14211,0,0,3.1,8,19,73,1962,350.0,4,8
14212,0,0,3.4,8,19,62,2164,200.0,4,8
14213,0,0,3.1,6,19,73,1641,350.0,4,8
14214,0,0,3.2,26,19,24,1662,450.0,4,8
14215,0,0,3.0,17,19,25,468,1000.0,4,8
14216,0,0,3.6,22,19,73,782,350.0,4,8
14217,0,0,3.3,6,19,30,68,1400.0,4,8
14220,0,0,3.6,42,19,24,1443,600.0,4,8
14221,0,0,3.2,7,19,24,1978,500.0,4,8
14222,0,0,3.2,4,19,24,2239,900.0,4,8
14223,0,0,3.4,7,19,24,106,500.0,4,8
14224,0,0,2.7,31,19,73,2049,500.0,4,8
14225,0,0,3.1,18,19,73,1597,500.0,4,8
14226,0,0,3.5,8,19,24,1684,550.0,4,8
14227,0,0,3.3,8,19,73,1662,400.0,4,8
14228,0,0,3.1,9,19,24,2239,500.0,4,8
14229,0,0,3.4,6,19,24,758,500.0,4,8
14230,0,0,3.5,11,19,24,2236,450.0,4,8
14231,0,0,2.4,142,19,24,1597,450.0,4,8
14232,0,0,3.3,7,19,24,1958,600.0,4,8
14233,0,0,3.4,5,19,24,1597,1500.0,4,8
14234,0,0,3.4,9,19,57,1214,1000.0,4,8
14235,0,0,3.5,18,19,24,1878,550.0,4,8
14237,0,0,3.2,4,19,24,1773,550.0,4,8
14238,0,0,3.6,25,19,73,1419,400.0,4,8
14239,0,0,3.4,9,19,16,479,800.0,4,8
14240,0,0,3.3,5,19,24,1774,700.0,4,8
14241,0,0,3.1,9,19,24,1663,450.0,4,8
14246,0,0,3.3,4,19,25,69,1500.0,4,8
14247,0,0,3.4,5,19,24,1969,1200.0,4,8
14250,0,0,3.1,4,19,24,1635,700.0,4,8
14251,0,0,3.3,4,19,73,2236,300.0,4,8
14252,0,0,3.4,7,19,73,935,300.0,4,8
14253,0,0,2.9,95,19,24,704,500.0,4,8
14254,0,0,3.4,13,19,73,404,450.0,4,8
14255,1,0,2.9,83,19,24,435,600.0,4,8
14256,1,1,3.7,50,19,24,406,600.0,4,8
14257,1,0,3.3,12,19,24,350,600.0,4,8
14258,1,0,2.9,24,19,24,1597,600.0,4,8
14260,1,1,3.8,88,19,24,1662,800.0,4,8
14261,0,0,3.5,23,19,24,1742,1200.0,4,8
14262,1,0,3.3,211,19,24,1716,550.0,4,8
14263,1,0,3.2,63,19,24,781,400.0,4,8
14264,1,0,3.8,36,19,24,82,900.0,4,8
14265,1,0,3.6,163,19,24,1738,500.0,4,8
14266,1,0,3.5,73,19,73,1597,400.0,4,8
14267,1,0,4.0,92,19,73,2213,400.0,4,8
14268,0,0,4.0,170,19,73,1761,350.0,4,8
14269,1,0,3.6,55,19,50,1846,400.0,4,8
14270,1,0,3.9,177,19,73,518,650.0,4,8
14272,1,0,3.8,237,19,73,1296,400.0,4,8
14273,1,0,4.0,262,19,73,2247,250.0,4,8
14274,1,0,4.0,220,19,73,811,300.0,4,8
14275,1,0,4.0,117,19,73,695,300.0,4,8
14276,1,0,3.8,70,19,73,2253,350.0,4,8
14277,1,0,4.0,130,19,73,2073,400.0,4,8
14278,1,0,3.9,505,19,73,1983,250.0,4,8
14279,1,1,3.5,61,19,73,442,400.0,4,8
14280,0,0,3.4,7,19,73,1662,400.0,4,8
14281,1,0,4.0,145,19,37,1313,400.0,4,8
14282,1,0,3.5,13,19,73,1635,200.0,4,8
14283,1,0,3.6,15,19,73,1597,300.0,4,8
14284,1,0,3.8,67,19,73,2340,350.0,4,8
14285,0,0,2.8,124,19,77,2017,250.0,4,8
14286,1,0,3.1,273,19,73,2048,400.0,4,8
14287,1,0,4.0,506,19,73,1649,500.0,4,8
14289,1,0,3.5,154,19,73,461,450.0,4,8
14290,1,0,3.7,10,19,73,1597,400.0,4,8
14291,1,0,3.7,110,19,73,1195,400.0,4,8
14292,1,0,3.7,123,19,73,461,500.0,4,8
14293,1,0,4.0,162,19,73,2295,300.0,4,8
14294,1,0,3.3,7,19,73,369,300.0,4,8
14296,0,0,3.5,11,19,73,1662,350.0,4,8
14297,1,0,3.2,284,19,73,2049,400.0,4,8
14299,0,0,3.9,57,19,73,2164,200.0,4,8
14300,0,0,3.3,4,19,73,1426,400.0,4,8
14301,1,0,3.7,257,19,73,1786,350.0,4,8
14302,1,0,3.5,9,19,73,2236,250.0,4,8
14303,1,0,3.7,131,19,73,786,400.0,4,8
14304,1,0,3.2,66,19,73,1120,200.0,4,8
14305,1,0,4.0,159,19,73,265,400.0,4,8
14306,1,0,3.7,69,19,73,1411,250.0,4,8
14308,0,0,3.8,76,19,73,1895,300.0,4,8
14309,1,0,3.6,20,19,73,1135,400.0,4,8
14310,1,0,3.6,33,19,73,1662,350.0,4,8
14311,1,0,3.9,40,19,73,1597,250.0,4,8
14312,1,0,3.6,25,19,73,782,300.0,4,8
14314,1,0,3.4,275,19,73,795,450.0,4,8
14315,1,0,4.0,427,19,73,2296,150.0,4,8
14316,0,0,3.3,7,19,73,335,150.0,4,8
14317,1,0,3.8,101,19,5,248,600.0,4,8
14318,1,0,3.2,231,19,73,1836,400.0,4,8
14319,1,0,3.0,58,19,73,754,200.0,4,8
14320,1,0,3.8,108,19,73,1098,400.0,4,8
14321,1,0,3.1,4,19,73,1963,400.0,4,8
14322,1,0,3.4,83,19,73,1653,300.0,4,8
14325,1,0,3.1,44,19,73,1662,450.0,4,8
14326,1,0,3.8,234,19,73,1714,400.0,4,8
14327,1,0,3.5,19,19,73,704,250.0,4,8
14328,1,0,3.9,33,19,73,2166,300.0,4,8
14329,0,0,3.5,13,19,73,2177,450.0,4,8
14330,0,0,2.7,23,19,73,1192,300.0,4,8
14332,1,0,3.3,6,19,73,1120,500.0,4,8
14333,1,0,3.7,214,19,73,2164,300.0,4,8
14334,1,0,3.8,50,19,73,782,400.0,4,8
14335,0,0,3.5,24,19,73,401,150.0,4,8
14336,0,0,3.3,8,19,73,1454,250.0,4,8
14339,1,0,3.4,19,19,73,1454,400.0,4,8
14340,1,0,3.9,37,19,14,311,200.0,4,8
14341,1,0,3.6,34,19,73,1662,250.0,4,8
14342,0,0,3.6,29,19,73,1597,150.0,4,8
14344,1,0,3.4,12,19,73,2173,300.0,4,8
14345,0,0,3.6,14,19,73,706,350.0,4,8
14346,0,0,3.7,14,19,73,2293,100.0,4,8
14348,1,0,3.8,560,19,73,462,600.0,4,8
14349,1,0,3.6,88,19,73,1684,400.0,4,8
14350,1,0,3.6,14,19,73,2239,250.0,4,8
14351,0,0,3.6,16,19,73,1714,350.0,4,8
14352,1,0,2.8,297,19,73,1694,600.0,4,8
14353,1,0,3.5,22,19,73,382,300.0,4,8
14354,1,0,2.7,195,19,73,2033,750.0,4,8
14355,1,0,3.6,82,19,73,2239,300.0,4,8
14356,0,0,3.5,134,19,73,370,200.0,4,8
14358,1,0,3.6,98,19,50,2369,400.0,4,8
14359,1,0,3.6,10,19,73,1189,300.0,4,8
14361,0,0,2.8,21,19,73,1774,250.0,4,8
14363,1,0,3.3,5,19,73,1570,400.0,4,8
14365,1,0,3.7,45,19,54,1662,500.0,4,8
14366,1,0,3.9,146,19,73,2100,600.0,4,8
14367,0,0,3.5,12,19,73,1662,300.0,4,8
14368,0,0,3.4,5,19,44,1071,150.0,4,8
14369,1,0,2.5,63,19,73,2164,300.0,4,8
14370,0,0,3.1,8,19,73,1100,300.0,4,8
14371,0,0,3.3,9,19,73,1662,350.0,4,8
14372,1,0,3.9,45,19,73,49,400.0,4,8
14373,1,0,2.7,159,19,73,1460,500.0,4,8
14374,1,0,3.4,52,19,50,50,500.0,4,8
14375,1,0,3.5,17,19,73,2164,300.0,4,8
14376,0,0,3.2,77,19,73,1877,450.0,4,8
14380,1,0,2.8,44,19,73,2091,400.0,4,8
14382,1,0,3.2,22,19,73,50,400.0,4,8
14383,0,0,3.0,29,19,73,1662,400.0,4,8
14384,0,0,3.1,5,19,73,1738,400.0,4,8
14385,0,0,3.3,6,19,73,425,250.0,4,8
14386,0,0,3.3,9,19,5,239,300.0,4,8
14387,0,0,3.1,11,19,73,2191,550.0,4,8
14396,1,0,3.4,4,19,73,2239,400.0,4,8
14404,0,0,3.3,8,19,5,242,350.0,4,8
14405,1,0,3.3,12,19,73,1662,400.0,4,8
14406,1,0,3.2,14,19,5,230,400.0,4,8
14408,0,0,3.3,6,19,73,1098,400.0,4,8
14409,1,0,3.5,12,19,73,1962,400.0,4,8
14411,0,0,3.6,24,19,73,100,250.0,4,8
14412,0,0,3.5,15,19,73,2164,150.0,4,8
14413,0,0,3.2,4,19,73,1098,300.0,4,8
14448,1,0,3.4,7,19,73,2293,200.0,4,8
14449,0,0,3.1,5,19,73,433,350.0,4,8
14450,1,0,3.8,307,19,73,754,250.0,4,8
14451,1,0,3.2,19,19,73,1041,150.0,4,8
14459,0,0,3.5,10,19,73,1662,350.0,4,8
14461,0,0,3.2,7,19,73,1597,200.0,4,8
14462,0,0,3.2,4,19,73,1760,300.0,4,8
14463,0,0,3.2,5,19,73,335,200.0,4,8
14464,1,0,3.3,46,19,73,93,250.0,4,8
14465,0,0,3.3,5,19,73,1662,300.0,4,8
14467,0,0,3.2,4,19,73,2239,200.0,4,8
14468,0,0,3.4,8,19,73,1454,200.0,4,8
14469,0,0,3.8,19,19,73,2164,400.0,4,8
14471,0,0,3.7,28,19,73,1662,300.0,4,8
14472,0,0,2.9,126,19,73,2278,350.0,4,8
14473,0,0,3.3,5,19,73,1433,300.0,4,8
14474,0,0,3.4,6,19,73,1962,400.0,4,8
14478,0,0,3.0,19,19,73,461,400.0,4,8
14480,0,0,3.4,7,19,73,1662,300.0,4,8
14481,0,0,3.1,7,19,73,704,300.0,4,8
14482,0,0,3.6,28,19,73,1662,200.0,4,8
14483,0,0,3.0,23,19,73,2307,400.0,4,8
14485,0,0,3.0,8,19,73,1662,500.0,4,8
14488,0,0,3.3,4,19,73,1662,200.0,4,8
14489,0,0,3.2,4,19,73,1415,400.0,4,8
14494,0,0,3.4,6,19,73,1108,250.0,4,8
14501,0,0,3.0,16,19,73,1662,300.0,4,8
14505,0,0,3.5,8,19,73,1098,250.0,4,8
14507,0,0,3.3,5,19,73,382,300.0,4,8
14509,0,0,3.3,4,19,73,2239,400.0,4,8
14510,0,0,3.3,5,19,73,1962,300.0,4,8
14511,0,0,2.8,41,19,73,1895,400.0,4,8
14512,0,0,3.3,5,19,73,843,300.0,4,8
14513,0,0,3.4,6,19,73,1204,150.0,4,8
14516,0,0,3.3,5,19,73,2164,250.0,4,8
14521,0,0,3.5,42,19,73,1597,400.0,4,8
14523,0,0,3.2,4,19,73,2034,400.0,4,8
14524,0,0,3.6,17,19,73,83,400.0,4,8
14525,0,0,3.5,8,19,73,1662,300.0,4,8
14528,0,0,3.8,57,19,73,1662,500.0,4,8
14530,1,0,3.0,50,19,73,340,500.0,4,8
14531,1,0,3.7,95,19,73,751,400.0,4,8
14532,1,0,3.6,75,19,73,1694,350.0,4,8
14533,1,0,3.6,60,19,73,1597,500.0,4,8
14534,1,0,3.6,332,19,73,1662,250.0,4,8
14536,1,0,3.7,570,19,73,1662,300.0,4,8
14537,1,0,3.0,13,19,73,2116,300.0,4,8
14539,1,0,2.9,45,19,73,1724,400.0,4,8
14540,0,0,3.7,43,19,73,1597,200.0,4,8
14542,1,0,3.6,108,19,73,50,400.0,4,8
14544,1,0,3.7,38,19,73,1597,400.0,4,8
14546,1,0,3.4,6,19,73,1662,300.0,4,8
14547,0,0,3.0,29,19,73,2070,200.0,4,8
14548,1,0,3.4,16,19,73,1844,200.0,4,8
14549,1,0,3.8,303,19,73,782,300.0,4,8
14552,0,0,3.8,33,47,24,1597,300.0,4,8
14553,0,1,4.3,1265,19,71,1001,1200.0,5,8
14554,0,1,4.4,809,19,71,977,1200.0,5,8
14555,0,1,3.6,116,19,6,882,1200.0,5,8
14557,1,1,4.0,537,19,7,1932,1500.0,5,8
14558,0,1,4.3,169,19,6,1804,1400.0,5,8
14559,0,1,3.6,180,19,71,983,1300.0,5,8
14560,0,0,4.1,163,19,6,1214,1200.0,5,8
14561,0,1,4.0,119,19,57,1221,2500.0,5,8
14562,0,1,3.5,49,19,57,1932,1500.0,5,8
14563,1,1,3.4,183,19,25,820,900.0,5,8
14564,0,0,3.8,76,19,57,1214,1500.0,5,8
14565,0,0,3.8,27,19,57,1379,1200.0,5,8
14566,0,1,4.1,410,19,6,1235,1500.0,5,8
14567,0,0,3.5,10,19,25,1597,1000.0,5,8
14568,1,0,3.0,8,19,24,1180,1000.0,5,8
14569,1,0,3.2,9,19,6,1214,1800.0,5,8
14570,0,0,3.0,7,19,6,1214,1000.0,5,8
14571,0,0,3.3,6,19,6,1214,1000.0,5,8
14572,0,0,3.0,17,19,25,468,1000.0,5,8
14573,0,0,3.4,9,19,57,1214,1000.0,5,8
14574,0,1,3.6,116,19,6,882,1200.0,6,8
14575,0,1,4.4,809,19,71,977,1200.0,6,8
14576,0,1,4.3,1265,19,71,1001,1200.0,6,8
14577,1,1,4.0,537,19,7,1932,1500.0,6,8
14578,0,1,4.3,169,19,6,1804,1400.0,6,8
14579,0,1,3.6,180,19,71,983,1300.0,6,8
14581,0,0,4.1,163,19,6,1214,1200.0,6,8
14582,1,0,3.8,49,19,6,2021,1200.0,6,8
14583,1,1,3.4,183,19,25,820,900.0,6,8
14584,0,0,3.6,18,19,25,70,600.0,6,8
14585,0,1,4.1,410,19,6,1235,1500.0,6,8
14586,0,1,3.7,74,19,25,740,1500.0,6,8
14587,0,0,3.5,10,19,25,1597,1000.0,6,8
14588,1,0,3.2,9,19,6,1214,1800.0,6,8
14590,0,0,3.0,7,19,6,1214,1000.0,6,8
14591,0,0,3.3,6,19,6,1214,1000.0,6,8
14592,0,0,3.0,17,19,25,468,1000.0,6,8
14593,0,0,3.3,6,19,30,68,1400.0,6,8
14594,0,0,3.3,4,19,25,69,1500.0,6,8
14595,1,0,4.1,1864,20,24,1929,750.0,0,9
14596,1,1,4.0,188,78,25,1882,1300.0,0,9
14597,0,1,4.3,153,82,46,19,2800.0,0,9
14598,0,1,3.7,41,51,24,211,1500.0,0,9
14599,0,1,4.0,324,15,57,1923,1300.0,0,9
14600,1,1,4.2,475,15,24,1768,1700.0,0,9
14601,0,0,3.9,183,82,24,1825,2200.0,0,9
14602,1,1,3.8,91,15,24,1969,1800.0,0,9
14603,1,1,3.8,198,51,24,1347,1600.0,0,9
14604,0,0,3.1,46,15,24,174,1000.0,0,9
14605,0,0,3.8,23,28,24,1974,800.0,0,9
14606,0,1,3.9,158,15,24,1996,1100.0,0,9
14607,0,1,3.8,52,28,24,1032,1100.0,0,9
14608,0,0,3.3,13,85,24,1825,600.0,0,9
14609,0,0,3.9,62,20,16,553,1100.0,1,9
14610,1,0,3.7,40,20,16,601,350.0,1,9
14611,0,0,4.1,147,20,74,500,700.0,1,9
14612,1,0,3.8,362,20,16,542,700.0,1,9
14614,1,0,3.1,31,20,16,601,900.0,1,9
14615,1,0,3.7,21,20,16,479,450.0,1,9
14616,1,0,4.1,252,20,2,225,350.0,1,9
14617,0,0,2.9,45,20,16,542,600.0,1,9
14619,1,0,3.4,9,78,16,479,300.0,1,9
14620,0,0,3.5,6,14,16,592,700.0,1,9
14621,0,0,3.7,11,78,16,479,50.0,1,9
14623,1,0,3.3,6,14,16,479,400.0,1,9
14624,1,1,4.7,4678,15,70,2022,1300.0,1,9
14625,1,1,4.3,2671,51,16,568,1200.0,1,9
14626,0,0,4.0,25,85,20,594,1100.0,1,9
14627,1,0,4.3,654,15,20,592,750.0,1,9
14628,0,0,4.2,164,82,16,676,750.0,1,9
14629,1,0,4.3,570,82,16,569,700.0,1,9
14630,1,0,4.1,153,85,16,626,300.0,1,9
14631,1,1,4.3,860,15,26,911,1000.0,1,9
14632,1,0,4.2,740,15,16,568,750.0,1,9
14633,1,0,3.9,462,82,19,488,800.0,1,9
14634,1,1,4.1,1852,82,16,630,650.0,1,9
14635,1,0,4.3,1133,28,16,603,800.0,1,9
14636,1,0,3.6,95,28,19,526,650.0,1,9
14637,0,0,4.0,47,82,16,632,750.0,1,9
14638,1,0,3.7,66,82,16,656,800.0,1,9
14639,1,0,4.2,432,82,17,655,700.0,1,9
14640,0,0,4.2,115,82,26,1474,1000.0,1,9
14641,1,0,4.2,255,85,16,563,500.0,1,9
14642,1,0,4.2,382,82,16,2054,500.0,1,9
14643,0,0,3.8,22,51,14,289,350.0,1,9
14644,0,1,3.9,315,51,16,566,800.0,1,9
14645,1,0,3.8,37,82,24,288,400.0,1,9
14646,0,1,3.8,25,82,16,667,2200.0,1,9
14647,0,0,3.4,10,2,16,542,400.0,1,9
14648,1,0,3.5,20,15,16,517,500.0,1,9
14649,0,0,4.0,44,85,16,660,1100.0,1,9
14650,1,0,3.8,96,82,16,583,600.0,1,9
14651,0,0,3.9,61,2,16,601,450.0,1,9
14652,1,0,3.8,18,44,16,479,500.0,1,9
14654,0,0,3.1,10,51,16,479,400.0,1,9
14655,1,0,4.5,857,27,36,1275,500.0,2,9
14656,1,0,3.6,531,60,36,1264,450.0,2,9
14657,1,0,4.3,285,80,73,477,500.0,2,9
14658,1,0,3.1,48,27,36,1727,500.0,2,9
14659,1,0,4.0,1393,27,73,462,600.0,2,9
14660,1,0,4.0,2692,64,24,1929,750.0,2,9
14661,1,0,4.1,474,27,73,335,300.0,2,9
14662,1,0,3.7,117,36,73,107,300.0,2,9
14663,1,0,3.7,154,64,24,1597,600.0,2,9
14664,1,0,4.4,1413,36,73,1529,300.0,2,9
14665,1,0,3.3,111,82,73,1662,300.0,2,9
14666,1,0,3.9,169,20,73,1925,600.0,2,9
14667,1,0,2.8,76,64,36,1662,300.0,2,9
14668,1,0,4.2,128,85,36,335,650.0,2,9
14669,1,0,3.9,58,27,36,1527,600.0,2,9
14670,1,0,3.3,73,82,73,1774,350.0,2,9
14671,1,0,3.4,71,85,86,1597,200.0,2,9
14672,1,0,3.9,28,58,73,2164,200.0,2,9
14673,1,0,3.8,61,32,73,1597,400.0,2,9
14674,1,0,4.0,1074,27,73,1189,350.0,2,9
14675,1,0,3.4,12,36,73,2123,300.0,2,9
14676,1,0,3.3,238,64,73,1662,400.0,2,9
14677,1,0,3.0,11,27,86,335,600.0,2,9
14678,1,0,3.9,418,36,24,2131,800.0,2,9
14679,1,0,3.8,97,85,36,2033,750.0,2,9
14680,1,0,3.8,89,20,73,1192,250.0,2,9
14681,1,0,2.9,119,36,86,383,500.0,2,9
14682,1,1,4.2,1751,27,24,365,750.0,2,9
14683,1,0,4.1,3248,27,24,419,800.0,2,9
14684,1,1,4.4,691,27,24,2143,1000.0,2,9
14685,1,0,3.3,70,69,73,335,400.0,2,9
14686,1,0,3.8,104,85,36,1649,500.0,2,9
14687,1,0,3.3,73,62,36,2045,750.0,2,9
14688,1,0,3.5,56,8,73,2191,150.0,2,9
14689,1,0,3.5,39,36,73,122,500.0,2,9
14690,1,0,2.7,67,62,73,139,400.0,2,9
14691,1,0,4.0,1080,8,77,459,550.0,2,9
14692,1,0,3.0,58,20,86,1762,400.0,2,9
14693,1,0,3.7,80,82,73,107,300.0,2,9
14694,1,0,3.6,11,27,86,1360,500.0,2,9
14695,1,0,3.5,57,85,73,782,150.0,2,9
14696,1,0,4.1,735,27,24,1597,950.0,2,9
14697,1,0,3.1,30,24,73,1662,300.0,2,9
14698,1,0,3.6,206,15,73,461,400.0,2,9
14699,1,0,4.1,389,27,73,1524,600.0,2,9
14700,1,0,4.4,635,69,37,1310,400.0,2,9
14701,1,0,4.3,331,24,73,461,300.0,2,9
14702,1,0,4.1,1447,20,24,146,800.0,2,9
14703,1,0,3.9,104,82,73,1597,150.0,2,9
14704,1,0,4.1,58,27,84,1541,200.0,2,9
14705,1,0,3.6,113,58,73,1671,450.0,2,9
14706,1,0,3.3,302,20,24,2049,750.0,2,9
14707,1,0,4.1,205,82,73,2247,250.0,2,9
14708,1,0,3.7,75,20,73,1597,300.0,2,9
14709,1,1,4.4,2867,20,24,142,750.0,2,9
14710,1,0,3.7,89,20,73,1582,400.0,2,9
14711,1,0,3.6,27,85,73,335,300.0,2,9
14712,1,0,3.6,21,36,73,1108,350.0,2,9
14713,1,0,3.6,79,82,73,1949,300.0,2,9
14714,1,0,3.8,229,20,24,1662,500.0,2,9
14715,1,0,3.5,24,82,73,1438,300.0,2,9
14716,1,0,3.7,93,36,73,1454,400.0,2,9
14717,1,0,3.7,30,36,56,107,150.0,2,9
14718,1,0,4.0,154,27,24,1768,700.0,2,9
14719,1,0,2.6,227,2,73,1368,600.0,2,9
14721,1,0,3.9,239,27,24,1691,800.0,2,9
14722,1,1,4.1,229,36,24,1465,550.0,2,9
14723,1,0,4.3,148,82,24,419,650.0,2,9
14724,1,0,3.9,58,64,83,1541,400.0,2,9
14725,1,0,3.0,15,35,73,382,350.0,2,9
14726,1,1,3.1,59,80,73,355,400.0,2,9
14727,1,0,3.9,186,36,73,772,500.0,2,9
14728,1,1,4.3,378,27,24,2353,1200.0,2,9
14729,1,0,3.7,42,65,24,837,900.0,2,9
14730,1,1,4.3,1434,36,24,2289,1500.0,2,9
14731,1,0,4.1,298,27,24,801,800.0,2,9
14732,1,0,3.7,27,36,73,2256,300.0,2,9
14733,1,0,4.2,975,27,24,828,1100.0,2,9
14734,1,0,3.2,9,51,36,1621,450.0,2,9
14735,1,0,4.2,382,82,16,2054,500.0,2,9
14736,1,1,4.3,765,50,24,2073,1400.0,2,9
14737,1,0,3.2,40,50,11,294,400.0,2,9
14738,1,1,4.1,1852,82,16,630,650.0,2,9
14739,1,0,3.6,68,64,24,442,450.0,2,9
14740,1,0,4.9,1743,8,37,1041,400.0,2,9
14741,1,1,4.4,3657,50,27,2032,1300.0,2,9
14742,1,1,3.8,194,80,24,391,800.0,2,9
14744,1,0,3.6,32,20,73,1897,700.0,2,9
14745,1,0,4.0,265,27,75,896,700.0,2,9
14746,1,0,4.0,176,82,24,382,750.0,2,9
14747,1,1,4.2,4734,12,24,1679,1500.0,2,9
14748,1,0,3.4,19,82,73,1684,400.0,2,9
14749,1,0,3.6,54,20,24,854,600.0,2,9
14750,1,0,3.9,190,36,24,1454,600.0,2,9
14751,1,0,3.4,11,36,73,2164,300.0,2,9
14752,1,0,3.8,127,36,73,1165,400.0,2,9
14753,1,0,4.6,2496,50,24,1089,1600.0,2,9
14754,1,0,3.8,44,36,24,1662,600.0,2,9
14755,1,0,3.9,59,27,0,222,500.0,2,9
14756,1,0,3.6,51,27,36,1597,500.0,2,9
14757,1,0,3.8,151,2,73,2052,500.0,2,9
14759,1,0,2.9,77,2,73,2033,400.0,2,9
14760,0,0,3.9,135,20,24,406,600.0,2,9
14761,1,0,3.7,24,82,73,1662,300.0,2,9
14762,1,0,4.1,198,27,24,2161,650.0,2,9
14763,1,0,4.0,47,70,37,1047,300.0,2,9
14765,1,0,4.2,175,14,24,1592,800.0,2,9
14766,1,0,3.9,107,50,73,2100,600.0,2,9
14767,1,1,4.5,1401,12,25,772,1700.0,2,9
14768,1,1,4.3,2671,51,16,568,1200.0,2,9
14769,1,1,4.7,4678,15,70,2022,1300.0,2,9
14770,1,0,3.4,41,82,73,2164,100.0,2,9
14771,1,0,3.9,306,20,24,849,500.0,2,9
14772,1,0,3.9,132,20,73,156,400.0,2,9
14773,1,0,4.1,77,36,86,1267,500.0,2,9
14774,1,0,3.4,9,36,86,1150,250.0,2,9
14775,1,0,3.9,851,20,24,1582,700.0,2,9
14776,1,0,4.0,85,69,43,610,400.0,2,9
14777,1,0,4.2,5308,27,2,228,600.0,2,9
14778,1,0,3.6,10,20,36,1559,600.0,2,9
14779,1,1,4.3,397,8,7,1228,1600.0,2,9
14780,1,0,3.9,258,27,24,1774,650.0,2,9
14781,1,0,4.3,570,82,16,569,700.0,2,9
14783,1,0,3.9,200,27,73,2175,400.0,2,9
14784,1,0,3.9,54,14,13,1052,400.0,2,9
14785,1,0,4.0,29,0,0,230,500.0,2,9
14786,1,0,3.5,62,20,73,1368,300.0,2,9
14787,1,0,3.1,112,20,24,704,1000.0,2,9
14789,1,1,4.3,2040,51,24,2291,1500.0,2,9
14790,1,0,4.0,90,20,86,1121,650.0,2,9
14791,1,1,4.5,1623,15,24,1374,1300.0,2,9
14793,1,0,3.9,443,20,24,421,600.0,2,9
14794,1,1,4.4,1112,12,25,280,1200.0,2,9
14795,1,0,3.9,40,36,73,451,550.0,2,9
14796,1,0,3.8,173,21,73,335,300.0,2,9
14797,1,0,4.1,391,15,24,739,600.0,2,9
14798,1,1,4.1,617,15,24,55,1100.0,2,9
14799,1,0,3.1,28,8,50,2087,250.0,2,9
14800,1,0,3.6,16,8,24,1502,800.0,2,9
14801,1,0,3.9,67,12,12,691,500.0,2,9
